Arttu Luttinen,1983-01-01T00:00:00+02:00,1983-09-03,male,{Finland|Helsinki}
Antti Ylönen,1983-01-01T00:00:00+02:00,1983-09-15,male,{Finland|Liminka}
Ossi Louhivaara,1983-01-01T00:00:00+02:00,1983-08-31,male,{Finland|Kotka}
Petri Koskinen,1983-01-01T00:00:00+02:00,1983-04-28,,{Finland|Tampere}
Teemu Lassila,1983-01-01T00:00:00+02:00,1983-03-26,male,{Finland|Helsinki}
Teemu Virtala,1983-01-01T00:00:00+02:00,1983-08-17,male,{Finland|Uusikaupunki}
Jere Myllyniemi,1983-01-01T00:00:00+02:00,1983-01-24,,{Finland|Kangasala}
Jesse Niinimäki,1983-01-01T00:00:00+02:00,1983-08-19,male,{Finland|Tampere}
Max Kolu,1983-01-01T00:00:00+02:00,1983-07-07,male,{Finland|Turku}
Joni Pitkänen,1983-01-01T00:00:00+02:00,1983-09-19,,{Finland|Oulu}
Joonas Ronnberg,1983-01-01T00:00:00+02:00,1983-02-19,male,{Finland|Vantaa}
Kari Lehtonen,1983-01-01T00:00:00+02:00,1983-11-16,male,{Finland|Helsinki}
Hannu Toivonen,1984-01-01T00:00:00+02:00,1984-05-18,male,{Finland|Kalvola}
Mika Norja,1984-01-01T00:00:00+02:00,1984-12-25,,{Finland|Lohja}
Mikko Kalteva,1984-01-01T00:00:00+02:00,1984-05-25,,{Hyvinkää|Finland men's national ice hockey team}
Tommi Välimaa,,1984-01-20,,{Finland|Kangasala}
Toni Kirén,1984-01-01T00:00:00+02:00,1984-06-18,,{Finland|Lahti}
Tuomas Suominen,1984-01-01T00:00:00+02:00,1984-01-17,male,{Finland|Turku}
Tuomas Takala,1984-01-01T00:00:00+02:00,1984-10-01,male,{Finland|Seinäjoki}
Tuukka Pulliainen,1984-01-01T00:00:00+02:00,1984-08-25,,{Finland|Turku}
Simon Backman,1984-01-01T00:00:00+02:00,1984-06-12,,{Finland|Jakobstad}
Janne Jalasvaara,1984-01-01T00:00:00+02:00,1984-04-15,male,{Finland|Oulu}
Jarkko Immonen (ice hockey born 1984),1984-01-01T00:00:00+02:00,1984-01-18,,{Finland|Kouvola}
Eero Väre,1984-01-01T00:00:00+02:00,1984-12-20,,{Finland|Savonlinna}
Jyri Junnila,1984-01-01T00:00:00+02:00,1984-04-07,,{Finland|Raahe}
Kalle Kaijomaa,1984-01-01T00:00:00+02:00,1984-06-01,,{Finland|Joensuu}
Anna Vanhatalo,1984-01-01T00:00:00+02:00,1984-02-29,,{Finland|Helsinki}
Anssi Salmela,1984-01-01T00:00:00+02:00,1984-08-13,,Nokia Finland
Antti Pihlström,1984-01-01T00:00:00+02:00,1984-10-22,,{Finland|Vantaa}
Oskari Korpikari,1984-01-01T00:00:00+02:00,1984-04-05,male,{Finland|Kempele}
Petri Kontiola,1984-01-01T00:00:00+02:00,1984-10-04,,{Finland|Seinäjoki}
Tero Koskiranta,1984-01-01T00:00:00+02:00,1984-06-18,,{Finland|Paimio}
Valtteri Filppula,1984-01-01T00:00:00+02:00,1984-03-20,male,{Finland|Vantaa}
Ville-Matti Koponen,1984-01-01T00:00:00+02:00,1984-01-04,,{Finland|Lahti}
Ville Varakas,1984-01-01T00:00:00+02:00,1984-02-13,male,{Finland|Helsinki}
Lennart Petrell,1984-01-01T00:00:00+02:00,1984-04-13,,{Finland|Helsinki}
Matti Järvinen (ice hockey b. 1984),1984-01-01T00:00:00+02:00,1984-04-20,,{Finland|Pori}
Matti Kuparinen,1984-01-01T00:00:00+02:00,1984-10-16,male,{Finland|Pori}
Ilkka Heikkinen,1984-01-01T00:00:00+02:00,1984-11-13,,{Finland|Rauma Finland}
Sami Lepistö,1984-01-01T00:00:00+02:00,1984-10-17,male,{Finland|Espoo}
Sami Mutanen,1984-01-01T00:00:00+02:00,1984-09-20,,{Finland|Joensuu}
Sean Bergenheim,1984-01-01T00:00:00+02:00,1984-02-08,,{Finland|Helsinki}
Tobias Salmelainen,1985-01-01T00:00:00+02:00,1985-03-27,,{Finland|Espoo}
Toni Niemi,1985-01-01T00:00:00+02:00,1985-03-14,,{Finland|Pirkkala}
Tuomas Santavuori,1985-01-01T00:00:00+02:00,1985-01-24,,{Finland|Savonlinna}
Turo Asplund,1985-01-01T00:00:00+02:00,1985-06-08,,{Finland|Jyväskylä}
Heidi Pelttari,1985-01-01T00:00:00+02:00,1985-08-02,female,{Finland|Tampere|Western Finland Province}
Henrik Forsberg (ice hockey),1985-01-01T00:00:00+02:00,1985-09-10,male,{Finland|Vaasa}
Mari Pehkonen,1985-01-01T00:00:00+02:00,1985-02-06,,{Finland|Tampere}
Marko Anttila,1985-01-01T00:00:00+02:00,1985-05-27,,{Finland|Lempäälä}
Marko Virtala,,1985-04-15,male,{Finland|Uusikaupunki}
Markus Nordlund,1985-01-01T00:00:00+02:00,1985-07-27,,{Finland|Eurajoki}
Eero Kilpeläinen,1985-01-01T00:00:00+02:00,1985-05-07,male,{Finland|Juva}
Juhamatti Aaltonen,1985-01-01T00:00:00+02:00,1985-06-04,,{Finland|Ii Finland}
Juuso Hietanen,1985-01-01T00:00:00+02:00,1985-06-14,male,{Finland|Hämeenlinna}
Antti Kangasniemi,,1985-06-06,,{Finland|Tampere}
Ari-Pekka Hakala,1985-01-01T00:00:00+02:00,1985-05-15,,{Finland|Urjala}
Arsi Piispanen,1985-01-01T00:00:00+02:00,1985-07-25,,{Finland|Jyväskylä}
Pasi Salonen,1985-01-01T00:00:00+02:00,1985-12-18,,{Finland|Helsinki}
Petri Lammassaari,1985-01-01T00:00:00+02:00,1985-08-06,male,{Finland|Eurajoki}
Tapio Laakso,1985-01-01T00:00:00+02:00,1985-06-28,male,{Finland|Rymättylä}
Teemu Metso,1985-01-01T00:00:00+02:00,1985-08-23,,{Finland|Oulu}
Ville-Joonas Peltola,1985-01-01T00:00:00+02:00,1985-02-16,male,{Finland|Kangasala}
Ville-Vesa Vainiola,1985-01-01T00:00:00+02:00,1985-04-02,,{Finland|Rauma Finland}
Ville Hostikka,1985-01-01T00:00:00+02:00,1985-03-21,male,{Finland|Lappeenranta}
Ville Mäntymaa,1985-01-01T00:00:00+02:00,1985-03-08,,{Finland|Seinäjoki}
Jesse Saarinen,1985-01-01T00:00:00+02:00,1985-07-29,,{Finland|Lahti}
Masi Marjamäki,1985-01-01T00:00:00+02:00,1985-01-16,,{Finland|Pori}
Iiro Tarkki,1985-01-01T00:00:00+02:00,1985-07-01,male,{Finland|Rauma Finland}
Joni Isomaki,1985-01-01T00:00:00+02:00,1985-05-24,,{Finland|Kurikka}
Esa Lehikoinen,1986-01-01T00:00:00+02:00,1986-04-17,male,{Finland|Joensuu}
Timo Lindström,1986-01-01T00:00:00+02:00,1986-04-09,,{Finland|Helsinki}
Miikka Tuomainen,1986-01-01T00:00:00+02:00,1986-05-22,,{Finland|Turku}
Mikko Alikoski,1986-01-01T00:00:00+02:00,1986-07-28,,{Finland|Oulu}
Toni Kähkönen,1986-01-01T00:00:00+02:00,1986-09-26,,{Finland|Vaasa}
Henri Heino,1986-01-01T00:00:00+02:00,1986-06-14,,{Finland|Lahti}
Lauri Korpikoski,1986-01-01T00:00:00+02:00,1986-07-28,,{Finland|Turku}
Lauri Tukonen,1986-01-01T00:00:00+02:00,1986-09-01,,{Finland|Hyvinkää}
Jani Forsström,1986-01-01T00:00:00+02:00,1986-02-19,,{Finland|Lahti}
Janne Kolehmainen,1986-01-01T00:00:00+02:00,1986-03-22,male,{Finland|Lappeenranta}
Janne Ritamäki,1986-01-01T00:00:00+02:00,1986-08-13,,{Finland|Heinola}
Jarmo Jokila,1986-01-01T00:00:00+02:00,1986-02-13,male,{Finland|Lemu}
Jarno Koskiranta,,1986-12-09,,{Finland|Paimio}
Juho Jokinen,1986-01-01T00:00:00+02:00,1986-07-25,male,{Finland|Kalajoki}
Antti-P Jaatinen,1986-01-01T00:00:00+02:00,1986-07-24,,{Finland|Mikkeli}
Antti Erkinjuntti,1986-01-01T00:00:00+02:00,1986-05-30,,{Finland|Rovaniemi}
Ossi Saarinen,1986-01-01T00:00:00+02:00,1986-12-09,,{Finland|Helsinki}
Petri Koivisto,1986-01-01T00:00:00+02:00,1986-11-15,,{Finland|Kiiminki}
Petteri Nokelainen,1986-01-01T00:00:00+02:00,1986-01-16,,{Finland|Imatra}
Petteri Wirtanen,1986-01-01T00:00:00+02:00,1986-05-28,male,{Finland|Hyvinkää}
Aleksis Ahlqvist,1986-01-01T00:00:00+02:00,1986-03-28,,{Finland|Jyväskylä}
Veli-Matti Savinainen,1986-01-01T00:00:00+02:00,1986-01-05,,{Finland|Espoo}
Jerry Ahtola,1986-01-01T00:00:00+02:00,1986-03-25,,{Finland|Turku}
Matti Koistinen,1986-01-01T00:00:00+02:00,1986-01-18,,{Finland|Outokumpu}
Saara Tuominen,1986-01-01T00:00:00+02:00,1986-01-01,,{Finland|Ylöjärvi}
Karri Rämö,1986-01-01T00:00:00+02:00,1986-07-01,male,{Finland|Asikkala}
Timo Seppänen,1987-01-01T00:00:00+02:00,1987-07-22,,{Finland|Helsinki}
Perttu Lindgren,1987-01-01T00:00:00+02:00,1987-08-26,male,{Finland|Tampere}
Rony Ahonen,1987-01-01T00:00:00+02:00,1987-01-17,male,{Finland|Porvoo}
Mikael Kurki,1987-01-01T00:00:00+02:00,1987-01-13,,{Finland|Helsinki}
Mikko Lehtonen (ice hockey born 1987),1987-01-01T00:00:00+02:00,1987-04-01,,{Finland|Espoo}
Mira Kuisma,1987-01-01T00:00:00+02:00,1987-05-06,female,{Finland|Kuopio}
Tommi Huhtala,1987-01-01T00:00:00+02:00,1987-12-07,,{Finland|Tampere}
Tommi Leinonen,1987-01-01T00:00:00+02:00,1987-05-14,,{Finland|Kajaani}
Tuomas Huhtanen,1987-01-01T00:00:00+02:00,1987-03-16,male,{Finland|Noormarkku}
Marko Pöyhönen,1987-01-01T00:00:00+02:00,1987-09-10,,{Finland|Hollola}
Jani Nieminen,,1987-07-28,,{Finland|Helsinki}
Jarkko Hattunen,1987-01-01T00:00:00+02:00,1987-01-22,,{Finland|Kajaani}
Juha Toivonen,1987-01-01T00:00:00+02:00,1987-06-10,,{Finland|Hattula}
Juho Mielonen,1987-01-01T00:00:00+02:00,1987-03-01,,{Finland|Savonlinna}
Jussi Rynnäs,1987-01-01T00:00:00+02:00,1987-05-22,male,{Finland|Pori}
Antti Hölli,1987-01-01T00:00:00+02:00,1987-07-16,,{Finland|Kangasala}
Antti Jaatinen,1987-01-01T00:00:00+02:00,1987-09-24,male,{Finland|Mäntyharju}
Antti Kerälä,1987-01-01T00:00:00+02:00,1987-02-03,,{Finland|Hattula}
Oskar Osala,1987-01-01T00:00:00+02:00,1987-12-26,,{Finland|Vaasa}
Aleksi Holmberg,1987-01-01T00:00:00+02:00,1987-03-17,,{Finland|Helsinki}
Teemu Laakso,1987-01-01T00:00:00+02:00,1987-08-27,male,{Finland|Tuusula}
Vili Sopanen,,1987-10-21,,{Finland|Valkeala}
Ville Korhonen,,1987-05-20,,{Finland|Tampere}
Jenni Hiirikoski,1987-01-01T00:00:00+02:00,1987-03-30,female,{Finland|Lempäälä}
Jesse Joensuu,1987-01-01T00:00:00+02:00,1987-10-05,,{Finland|Pori}
Nina Tikkinen,1987-01-01T00:00:00+02:00,1987-02-06,,{Finland|Salo Finland}
Sami Sandell,1987-01-01T00:00:00+02:00,1987-03-01,male,{Finland|Nokia Finland}
Aatu Hämäläinen,1987-01-01T00:00:00+02:00,1987-02-28,,{Finland|Suonenjoki}
Jonas Enlund,1987-01-01T00:00:00+02:00,1987-11-03,,{Finland|Helsinki}
Joni Haverinen,1987-01-01T00:00:00+02:00,1987-05-17,,{Finland|Uusikaupunki}
Joonas Koskinen,1987-01-01T00:00:00+02:00,1987-03-08,,{Finland|Ruovesi}
Jori Lehterä,1987-01-01T00:00:00+02:00,1987-12-23,male,{Finland|Helsinki}
Roope Ranta,1988-01-01T00:00:00+02:00,1988-05-23,,{Finland|Helsinki}
Roope Talaja,1988-01-01T00:00:00+02:00,1988-08-02,male,{Finland|Kuopio}
Rosa Lindstedt,1988-01-01T00:00:00+02:00,1988-01-24,female,{Finland|Ylöjärvi}
Mika Järvinen,1988-01-01T00:00:00+02:00,1988-11-15,male,{Finland|Hattula}
Mika Niemi,1988-01-01T00:00:00+02:00,1988-03-10,,{Finland|Pori}
Mikael Ruohomaa,1988-01-01T00:00:00+02:00,1988-11-17,male,{Finland|Alastaro}
Mikko Kukkonen,,1988-01-19,,{Finland|Siilinjärvi}
Tomi Ståhlhammar,1988-01-01T00:00:00+02:00,1988-03-09,,{Finland|Turku}
Tommi Jokinen,1988-01-01T00:00:00+02:00,1988-09-17,,{Finland|Siilinjärvi}
Severi Sillanpää,1988-01-01T00:00:00+02:00,1988-02-07,,{Finland|Pori}
Harri Pesonen,1988-01-01T00:00:00+02:00,1988-08-06,male,{Finland|Muurame}
Lauri Taipalus,1988-01-01T00:00:00+02:00,1988-01-14,,{Finland|Alavus}
Jan-Mikael Järvinen,1988-01-01T00:00:00+02:00,1988-02-26,,{Finland|Pirkkala}
Jan-Mikael Juutilainen,1988-01-01T00:00:00+02:00,1988-01-05,male,{Finland|Espoo}
Jarkko Näppilä,1988-01-01T00:00:00+02:00,1988-07-06,,{Finland|Tampere}
Juuso Antonen,1988-01-01T00:00:00+02:00,1988-02-08,,{Finland|Tampere}
Juuso Puustinen,1988-01-01T00:00:00+02:00,1988-04-05,male,{Finland|Kuopio}
Juuso Rajala,,1988-08-27,male,{Finland|Tampere}
Atte Engren,1988-01-01T00:00:00+02:00,1988-02-19,male,{Finland|Rauma Finland}
Antti Rautiola,1988-01-01T00:00:00+02:00,1988-02-08,male,{Finland|Äänekoski}
Pasi Hirvonen,1988-01-01T00:00:00+02:00,1988-11-04,,{Finland|Vantaa}
Ville Lajunen,1988-01-01T00:00:00+02:00,1988-03-08,male,{Finland|Helsinki}
Jiri Veistola,1988-01-01T00:00:00+02:00,1988-03-21,,{Finland|Helsinki}
Max Wärn,1988-01-01T00:00:00+02:00,1988-06-10,male,{Finland|Helsinki}
Nico Aaltonen,1988-01-01T00:00:00+02:00,1988-06-15,male,{Finland|Lappeenranta}
Niko Hovinen,1988-01-01T00:00:00+02:00,1988-03-16,male,{Finland|Helsinki}
Niko Snellman,1988-01-01T00:00:00+02:00,1988-03-12,male,{Finland|Tampere}
Niko Tuhkanen,1988-01-01T00:00:00+02:00,1988-04-18,,{Finland|Lahti}
Sakari Salminen,1988-01-01T00:00:00+02:00,1988-05-31,,{Finland|Pori}
Jonne Virtanen,1988-01-01T00:00:00+02:00,1988-03-13,male,{Finland|Turku}
Joonas Jalvanti,1988-01-01T00:00:00+02:00,1988-09-09,,{Finland|Lahti}
Joonas Kemppainen,,1988-04-07,,{Finland|Kajaani}
Joonas Lehtivuori,1988-01-01T00:00:00+02:00,1988-07-19,male,{Finland|Tampere}
Tomi Karhunen,1989-01-01T00:00:00+02:00,1989-10-29,,{Finland|Oulu}
Tomi Leivo,1989-01-01T00:00:00+02:00,1989-09-24,,{Finland|Lappeenranta}
Tomi Pallassalo,1989-01-01T00:00:00+02:00,1989-08-17,,{Finland|Helsinki}
Tommi Virtanen,1989-01-01T00:00:00+02:00,1989-03-04,male,{Finland|Turku}
Harri Säteri,1989-01-01T00:00:00+02:00,1989-12-29,male,{Finland|Toijala}
Lassi Kokkala,1989-01-01T00:00:00+02:00,1989-03-20,,{Finland|Turku}
Mariia Posa,1989-01-01T00:00:00+02:00,1989-05-29,female,{Finland|Helsinki}
Markus Palmroth,,1989-01-25,male,{Finland|Turku}
Jani Kautto,1989-01-01T00:00:00+02:00,1989-10-25,,{Finland|Vantaa}
Eetu Pöysti,1989-01-01T00:00:00+02:00,1989-01-16,,{Finland|Helsinki}
Anniina Rajahuhta,1989-01-01T00:00:00+02:00,1989-03-08,female,{Finland|Helsinki}
Antti Raanta,1989-01-01T00:00:00+02:00,1989-05-12,,{Finland|Rauma Finland}
Antti Roppo,1989-01-01T00:00:00+02:00,1989-02-09,,{Finland|Tampere}
Antti Tyrväinen (ice hockey),1989-01-01T00:00:00+02:00,1989-04-03,male,{Finland|Seinäjoki|Seinajoki_Finland}
Riku Toivo,1989-01-01T00:00:00+02:00,1989-07-25,,{Finland|Oulunsalo}
Ville Laine,1989-01-01T00:00:00+02:00,1989-02-25,,{Finland|Tampere}
Jere Ölander,1989-01-01T00:00:00+02:00,1989-10-02,male,{Finland|Helsinki}
Niclas Lucenius,1989-01-01T00:00:00+02:00,1989-05-03,male,{Finland|Turku}
Noora Räty,1989-01-01T00:00:00+02:00,1989-05-29,,{Finland|Espoo}
Iiro Sopanen,1989-01-01T00:00:00+02:00,1989-09-20,male,{Finland|Lahti}
Ilari Melart,1989-01-01T00:00:00+02:00,1989-02-11,,{Finland|Helsinki}
Sami Lähteenmäki,1989-01-01T00:00:00+02:00,1989-09-19,,{Finland|Loppi}
Joni Liljeblad,1989-01-01T00:00:00+02:00,1989-09-17,,{Finland|Oulu}
Joonas Järvinen,1989-01-01T00:00:00+02:00,1989-01-05,male,{Finland|Turku}
Roope Nikkilä,1990-01-01T00:00:00+02:00,1990-05-02,,{Finland|Tampere}
Miika Koivisto,1990-01-01T00:00:00+02:00,1990-07-20,,{Finland|Vaasa}
Mika Erkkilä,1990-01-01T00:00:00+02:00,1990-03-04,,{Finland|Hämeenlinna}
Mikko Nuutinen,1990-01-01T00:00:00+02:00,1990-10-06,,{Finland|Kuopio}
Toni Pulkkinen,1990-01-01T00:00:00+02:00,1990-11-01,,{Finland|Vantaa}
Jami Laine,1990-01-01T00:00:00+02:00,1990-07-27,,{Finland|Pori}
Jani-Petteri Helenius,1990-01-01T00:00:00+02:00,1990-01-18,,{Finland|Helsinki}
Jani Lajunen,1990-01-01T00:00:00+02:00,1990-06-16,male,{Finland|Espoo}
Jasse Ikonen,1990-01-01T00:00:00+02:00,1990-06-13,male,{Finland|Kuopio}
Eero Elo,1990-01-01T00:00:00+02:00,1990-04-26,,{Finland|Rauma Finland}
Juuso Honka,1990-01-01T00:00:00+02:00,1990-03-11,,{Finland|Turku}
Jyri Niemi,1990-01-01T00:00:00+02:00,1990-06-15,male,{Finland|Hämeenkyrö}
Anssi Pesonen,1990-01-01T00:00:00+02:00,1990-08-07,,{Finland|Janakkala}
Ossi Ikonen,1990-01-01T00:00:00+02:00,1990-03-04,male,{Finland|Toivakka}
Rasmus Rinne,1990-01-01T00:00:00+02:00,1990-07-08,,{Finland|Hyvinkää}
Petteri Similä,1990-01-01T00:00:00+02:00,1990-04-09,male,{Finland|Oulu}
Aleksi Elorinne,1990-01-01T00:00:00+02:00,1990-02-03,,{Finland|Joensuu}
Aleksi Laakso,1990-01-01T00:00:00+02:00,1990-03-16,,{Finland|Seinäjoki}
Tadas Kumeliauskas,1990-01-01T00:00:00+02:00,1990-12-11,male,{Finland|Lithuania|Elektrėnai}
Teemu Eronen,1990-01-01T00:00:00+02:00,1990-11-22,male,{Finland|Vantaa}
Teemu Hartikainen,1990-01-01T00:00:00+02:00,1990-05-03,male,{Finland|Kuopio}
Teemu Virtanen,1990-01-01T00:00:00+02:00,1990-01-09,,{Finland|Urjala}
Matias Myttynen,1990-01-01T00:00:00+02:00,1990-03-12,male,{Finland|Tampere}
Matias Sointu,1990-01-01T00:00:00+02:00,1990-02-10,,{Finland|Tampere}
Niko Peltola,,1990-06-01,,{Finland|Huittinen}
Sami Blomqvist,1990-01-01T00:00:00+02:00,1990-06-12,,{Finland|Espoo}
Joonas Komulainen,1990-01-01T00:00:00+02:00,1990-06-01,male,{Finland|Kuhmo}
Joonas Kuusela,1990-01-01T00:00:00+02:00,1990-05-30,,{Finland|Espoo}
Jaakko Turtiainen,1991-01-01T00:00:00+02:00,1991-03-05,,{Finland|Helsinki}
Erik Haula,1991-01-01T00:00:00+02:00,1991-03-23,male,{Finland|Pori}
Frans Tuohimaa,1991-01-01T00:00:00+02:00,1991-08-19,male,{Finland|Helsinki}
Miika Roine,1991-01-01T00:00:00+02:00,1991-12-08,male,{Finland|Jyväskylä}
Mikko Salmio,1991-01-01T00:00:00+02:00,1991-07-13,male,{Finland|Jämsä}
Tomi Korkko,1991-01-01T00:00:00+02:00,1991-03-26,,{Finland|Oulu}
Tommi Kivistö,1991-01-01T00:00:00+02:00,1991-06-07,male,{Finland|Vantaa}
Toni Leinonen,1991-01-01T00:00:00+02:00,1991-11-08,male,{Finland|Helsinki}
Toni Rajala,1991-01-01T00:00:00+02:00,1991-03-28,male,{Finland|Parkano}
Henri Tuominen,1991-01-01T00:00:00+02:00,1991-09-10,,{Finland|Turku}
Lauri Kärmeniemi,1991-01-01T00:00:00+02:00,1991-04-17,,{Finland|Hämeenlinna}
Janne Ofverstrom,1991-01-01T00:00:00+02:00,1991-03-18,male,{Finland|Helsinki}
Joel Lehtinen,1991-01-01T00:00:00+02:00,1991-11-16,male,{Finland|Helsinki}
Juha-Pekka Pietilä,1991-01-01T00:00:00+02:00,1991-04-30,,{Finland|Hollola}
Julius Junttila,1991-01-01T00:00:00+02:00,1991-08-15,,{Finland|Oulu}
Juuso Pulli,1991-01-01T00:00:00+02:00,1991-08-30,,{Finland|Kouvola}
Juuso Salmi,1991-01-01T00:00:00+02:00,1991-07-15,,{Finland|Helsinki}
Jyrki Jokipakka,1991-01-01T00:00:00+02:00,1991-08-20,male,{Finland|Tampere}
Kalle Maalahti,1991-01-01T00:00:00+02:00,1991-04-30,,{Finland|Lappeenranta}
Arttu Ilomaki,1991-01-01T00:00:00+02:00,1991-06-12,,{Finland|Tampere}
Rasmus Rissanen,1991-01-01T00:00:00+02:00,1991-07-13,male,{Finland|Kuopio}
Teemu Huhtala,1991-01-01T00:00:00+02:00,1991-04-04,male,{Finland|Tampere}
Valtteri Virkkunen,1991-01-01T00:00:00+02:00,1991-02-18,male,{Finland|Espoo}
Jere Laaksonen,1991-01-01T00:00:00+02:00,1991-02-28,,{Finland|Eurajoki}
Jere Pulli,,1991-06-17,male,{Finland|Lappeenranta}
Nico Manelius,1991-01-01T00:00:00+02:00,1991-03-12,male,{Finland|Vantaa}
Niko Kallela,1991-01-01T00:00:00+02:00,1991-07-02,,{Finland|Tampere}
Iiro Pakarinen,1991-01-01T00:00:00+02:00,1991-08-25,male,{Finland|Suonenjoki}
Sami Vatanen,1991-01-01T00:00:00+02:00,1991-06-03,male,{Finland|Jyväskylä}
Joni Ortio,1991-01-01T00:00:00+02:00,1991-04-16,male,{Finland men's national ice hockey team|Turku}
Joonas Hurri,1991-01-01T00:00:00+02:00,1991-03-31,,{Finland|Lahti}
Joonas Liimatainen,1991-01-01T00:00:00+02:00,1991-07-04,,{Finland|Tampere}
Joonas Nättinen,1991-01-01T00:00:00+02:00,1991-01-03,male,{Finland|Jämsä}
Joonas Sammalmaa,1991-01-01T00:00:00+02:00,1991-01-18,male,{Finland|Kokkola}
Joonas Toivanen,1991-01-01T00:00:00+02:00,1991-04-02,,{Finland|Varkaus}
Miihkali Teppo,1992-01-01T00:00:00+02:00,1992-12-28,male,{Finland|Helsinki}
Miiko Hintz,1992-01-01T00:00:00+02:00,1992-09-27,,{Finland|Nokia}
Mika Partanen,1992-01-01T00:00:00+02:00,1992-10-18,male,{Finland|Helsinki}
Mikael Granlund,1992-01-01T00:00:00+02:00,1992-02-26,male,{Finland|Oulu}
Mikael Kuronen,1992-01-01T00:00:00+02:00,1992-03-14,,{Finland|Tampere}
Miro Hovinen,1992-01-01T00:00:00+02:00,1992-04-29,,{Finland|Espoo}
Krister Mähönen,1992-01-01T00:00:00+02:00,1992-01-30,,{Finland|Vahto}
Marcus Fagerudd,1992-01-01T00:00:00+02:00,1992-12-17,male,{Finland|Jakobstad}
Markus Nenonen,1992-01-01T00:00:00+02:00,1992-10-29,male,{Finland|Jämsänkoski}
Jani Hakanpää,1992-01-01T00:00:00+02:00,1992-03-31,male,{Finland|Kirkkonummi}
Janne Palve,1992-01-01T00:00:00+02:00,1992-10-08,male,{Finland|Oulu}
Eero Savilahti,1992-01-01T00:00:00+02:00,1992-08-10,,{Finland|Tampere}
Eetu Koski,1992-01-01T00:00:00+02:00,1992-07-29,male,{Finland|Uusikaupunki}
Joel Mustonen,1992-01-01T00:00:00+02:00,1992-09-18,,{Finland|Oulu}
Julius Nyqvist,1992-01-01T00:00:00+02:00,1992-10-29,male,{Finland|Vantaa}
Antti Iivari,1992-01-01T00:00:00+02:00,1992-03-11,,{Finland|Rovaniemi}
Otto Raty,1992-01-01T00:00:00+02:00,1992-01-02,,{Finland|Tampere}
Oula Palve,1992-01-01T00:00:00+02:00,1992-02-19,male,{Finland|Keuruu}
Pasi Kouvalainen,1992-01-01T00:00:00+02:00,1992-01-06,,{Finland|Pyhäjärvi}
Teemu Pulkkinen,1992-01-01T00:00:00+02:00,1992-01-02,,{Finland|Vantaa}
Teemu Rautiainen,1992-01-01T00:00:00+02:00,1992-03-13,,{Finland|Nurmijärvi}
Valtteri Hietanen,1992-01-01T00:00:00+02:00,1992-12-23,male,{Finland|Virrat}
Ville-Veikko Eerola,1992-01-01T00:00:00+02:00,1992-04-09,,{Finland|Hämeenlinna}
Ville Kolppanen,1992-01-01T00:00:00+02:00,1992-09-05,,{Finland|Vaasa}
Jere Elo,1992-01-01T00:00:00+02:00,1992-03-07,,{Finland|Helsinki}
Jere Karjalainen,1992-01-01T00:00:00+02:00,1992-05-23,,{Finland|Helsinki}
Christopher Gibson,1992-01-01T00:00:00+02:00,1992-12-27,male,{Finland|Karkkila}
Sami Aittokallio,1992-01-01T00:00:00+02:00,1992-08-06,,{Finland|Tampere}
Sami Rajaniemi,1992-01-01T00:00:00+02:00,1992-08-20,,{Finland|Oulainen}
Samuli Kankaanperä,1992-01-01T00:00:00+02:00,1992-03-04,,{Finland|Jyväskylä}
Santtu Huhtala,1992-01-01T00:00:00+02:00,1992-03-15,,{Finland|Salo Finland}
Aki Kivelä,1992-01-01T00:00:00+02:00,1992-04-04,male,{Finland|Helsinki}
Joonas Donskoi,1992-01-01T00:00:00+02:00,1992-04-13,male,{Finland|Raahe}
Kimi Koivisto,1992-01-01T00:00:00+02:00,1992-12-31,,{Finland|Heinola}
Thomas Nykopp,1993-01-01T00:00:00+02:00,1993-03-06,male,{Finland|Helsinki}
Hannu Kuru,1993-01-01T00:00:00+02:00,1993-05-12,,{Finland|Kaarina}
Patrik Parkkonen,1993-01-01T00:00:00+02:00,1993-01-23,,{Finland|Porvoo}
Roni Viirlas,1993-01-01T00:00:00+02:00,1993-05-20,,{Finland|Turku}
Miikka Salomäki,1993-01-01T00:00:00+02:00,1993-03-09,male,{Raahe|Finland men's national junior ice hockey team}
Miro Aaltonen,1993-01-01T00:00:00+02:00,1993-06-07,male,{Finland|Joensuu}
Tomi Wilenius,1993-01-01T00:00:00+02:00,1993-01-15,,{Finland|Nokia}
Toni Kallela,1993-01-01T00:00:00+02:00,1993-01-10,,{Finland|Oulainen}
Heikki Liedes,1993-01-01T00:00:00+02:00,1993-01-12,male,{Finland|Helsinki}
Henri Auvinen,1993-01-01T00:00:00+02:00,1993-02-21,male,{Finland|Jyväskylä}
Markus Granlund,1993-01-01T00:00:00+02:00,1993-04-16,male,{Finland|Oulu}
Markus Hännikäinen,1993-01-01T00:00:00+02:00,1993-03-26,male,{Finland|Helsinki}
Jarno Paven,1993-01-01T00:00:00+02:00,1993-05-20,,{Finland|Turku}
Joel Armia,1993-01-01T00:00:00+02:00,1993-05-31,male,{Finland|Pori}
Juha Tarkkanen,1993-01-01T00:00:00+02:00,1993-07-10,male,{Finland|Helsinki}
Juho Tommila,1993-01-01T00:00:00+02:00,1993-02-09,,{Finland|Lappi Finland}
Juuso Riikola,1993-01-01T00:00:00+02:00,1993-11-09,,{Finland|Joensuu}
