"","name","birthYear","birthDate","gender","birthplace","dates"
"1845","Keith Aulie","1989-01-01T00:00:00+02:00","1989-06-11","","{Saskatchewan|Rouleau Saskatchewan|Canada}",1989-06-11
"1846","Kellan Lain","1989-01-01T00:00:00+02:00","1989-08-11","male","{Ontario|Oakville Ontario|Canada}",1989-08-11
"1847","Kevin Marshall","1989-01-01T00:00:00+02:00","1989-03-10","","{Boucherville|Canada|Quebec}",1989-03-10
"1848","Kieran Millan","1989-01-01T00:00:00+02:00","1989-08-31","","{Alberta|Edmonton|Canada}",1989-08-31
"1849","Jace Coyle","1990-01-01T00:00:00+02:00","1990-05-24","male","{British Columbia|Canada|Sparwood British Columbia}",1990-05-24
"1850","Jacob De Serres","1990-01-01T00:00:00+02:00","1990-03-18","male","{Alberta|Canada|Calgary}",1990-03-18
"1851","Eric O'Dell","1990-01-01T00:00:00+02:00","1990-06-20","male","{Ontario|Ottawa|Canada}",1990-06-20
"1852","Eric Wellwood","1990-01-01T00:00:00+02:00","1990-03-06","male","{Ontario|Windsor Ontario|Canada}",1990-03-06
"1853","Luke Adam","1990-01-01T00:00:00+02:00","1990-06-18","","{Newfoundland and Labrador|St. John's Newfoundland and Labrador|Canada}",1990-06-18
"1854","Greg Carey (ice hockey)","1990-01-01T00:00:00+02:00","1990-04-05","","{Hamilton Ontario|Canada}",1990-04-05
"1855","Greg Nemisz","1990-01-01T00:00:00+02:00","1990-06-05","male","{Ontario|Courtice|Canada}",1990-06-05
"1856","Yann Sauvé","1990-01-01T00:00:00+02:00","1990-02-18","male","{Canada|Montreal|Quebec}",1990-02-18
"1857","Zac Rinaldo","1990-01-01T00:00:00+02:00","1990-06-15","","{Hamilton Ontario|Ontario|Canada}",1990-06-15
"1858","Gabriel Bourque","1990-01-01T00:00:00+02:00","1990-09-23","male","{Canada|Saint-Michel-du-Squatec Quebec|Quebec|Saint-Michel-du-Squatec}",1990-09-23
"1859","Gabriel Dumont (ice hockey)","1990-01-01T00:00:00+02:00","1990-10-06","","{Canada|Quebec|Dégelis}",1990-10-06
"1860","Gaelan Patterson","1990-01-01T00:00:00+02:00","1990-08-22","male","{Saskatchewan|Saskatoon|Canada|La Ronge}",1990-08-22
"1861","Patrice Cormier","1990-01-01T00:00:00+02:00","1990-06-14","male","{Cap-Pelé New Brunswick|Canada}",1990-06-14
"1862","Patrick Killeen","1990-01-01T00:00:00+02:00","1990-04-15","male","{Ontario|Canada|Almonte Ontario}",1990-04-15
"1863","Patrick Wiercioch","1990-01-01T00:00:00+02:00","1990-09-12","male","{British Columbia|Canada|Burnaby}",1990-09-12
"1864","Peter Delmas","1990-01-01T00:00:00+02:00","1990-02-16","male","{Ontario|Alliston|Canada}",1990-02-16
"1865","Derek Grant (ice hockey born 1990)","1990-01-01T00:00:00+02:00","1990-04-20","male","{British Columbia|Canada|Abbotsford British Columbia}",1990-04-20
"1866","Michael Del Zotto","1990-01-01T00:00:00+02:00","1990-06-24","","{Ontario|Whitchurch–Stouffville|Canada}",1990-06-24
"1867","Michael Hutchinson (ice hockey)","1990-01-01T00:00:00+02:00","1990-03-02","male","{Ontario|Barrie|Canada}",1990-03-02
"1868","Michael Stone (ice hockey)","1990-01-01T00:00:00+02:00","1990-06-07","male","{Manitoba|Winnipeg|Canada}",1990-06-07
"1869","Travis Hamonic","1990-01-01T00:00:00+02:00","1990-08-16","","{St. Malo Manitoba|Canada men's national junior ice hockey team}",1990-08-16
"1870","Tye McGinn","1990-01-01T00:00:00+02:00","1990-07-29","male","{Ontario|Canada|Fergus Ontario}",1990-07-29
"1871","Tyler Beskorowany","1990-01-01T00:00:00+02:00","1990-04-28","male","{Ontario|Canada|Greater Sudbury}",1990-04-28
"1872","Tyler Brown","1990-01-01T00:00:00+02:00","1990-02-07","male","{Ontario|Wasaga Beach|Canada}",1990-02-07
"1873","Tyler Cuma","1990-01-01T00:00:00+02:00","1990-01-19","male","{Ontario|Scarborough Ontario|Canada}",1990-01-19
"1874","Tyler Shattock","1990-01-01T00:00:00+02:00","1990-02-10","male","{British Columbia|Salmon Arm|Canada}",1990-02-10
"1875","Shane Owen","1990-01-01T00:00:00+02:00","1990-06-04","male","{Ontario|Canada|Oro-Medonte}",1990-06-04
"1876","Shawn Lalonde","1990-01-01T00:00:00+02:00","1990-03-10","male","{Ontario|Canada|Orleans Ontario}",1990-03-10
"1877","Stefan Della Rovere","1990-01-01T00:00:00+02:00","1990-02-25","male","{Ontario|Canada|Richmond Hill Ontario}",1990-02-25
"1878","Steven Delisle","1990-01-01T00:00:00+02:00","1990-07-30","male","{Ontario|Lévis Quebec|Canada|Quebec}",1990-07-30
"1879","Steven Seigo","1990-01-01T00:00:00+02:00","1990-08-01","","{Saskatchewan|Edenwold Saskatchewan|Canada}",1990-08-01
"1880","Steven Stamkos","1990-01-01T00:00:00+02:00","1990-02-07","male","{Ontario|Markham Ontario|Canada}",1990-02-07
"1881","Kris Foucault","1990-01-01T00:00:00+02:00","1990-12-12","male","{Alberta|Canada|Calgary}",1990-12-12
"1882","Kyle Beach","1990-01-01T00:00:00+02:00","1990-01-13","","{British Columbia|North Vancouver (city)|Canada}",1990-01-13
"1883","Lance Bouma","1990-01-01T00:00:00+02:00","1990-03-25","male","{Alberta|Canada|Provost Alberta}",1990-03-25
"1884","Lauriane Rougeau","1990-01-01T00:00:00+02:00","1990-04-12","","{Pointe-Claire|Canada|Quebec}",1990-04-12
"1885","Marc Cantin (ice hockey)","1990-01-01T00:00:00+02:00","1990-03-27","male","{Ontario|Canada|Omemee Ontario}",1990-03-27
"1886","Marco Scandella","1990-01-01T00:00:00+02:00","1990-02-23","male","{Canada men's national junior ice hockey team|Canada|Montreal|Quebec}",1990-02-23
"1887","Mark Barberio (ice hockey)","1990-01-01T00:00:00+02:00","1990-03-23","male","{Canada|Montreal|Quebec}",1990-03-23
"1888","Mark Cundari","1990-01-01T00:00:00+02:00","1990-04-23","male","{Ontario|Canada|Woodbridge Ontario}",1990-04-23
"1889","Jake Allen (ice hockey)","1990-01-01T00:00:00+02:00","1990-08-07","","{Fredericton|New Brunswick|Canada}",1990-08-07
"1890","James Livingston (ice hockey)","1990-01-01T00:00:00+02:00","1990-03-08","male","{Nova Scotia|Canada|Halifax (former city)}",1990-03-08
"1891","James Reid (ice hockey)","1990-01-01T00:00:00+02:00","1990-12-15","male","{Alberta|Canada|Calgary}",1990-12-15
"1892","James Wright (ice hockey)","1990-01-01T00:00:00+02:00","1990-03-24","male","{Saskatchewan|Saskatoon|Canada}",1990-03-24
"1893","Jamie Doornbosch","1990-01-01T00:00:00+02:00","1990-02-01","","{Ontario|Canada|Richmond Hill Ontario}",1990-02-01
"1894","Jared Staal","1990-01-01T00:00:00+02:00","1990-08-21","male","{Ontario|Canada|Thunder Bay}",1990-08-21
"1895","Jarred Seymour","1990-01-01T00:00:00+02:00","1990-02-22","","{Ontario|Toronto|Canada}",1990-02-22
"1896","Jason Akeson","1990-01-01T00:00:00+02:00","1990-06-03","male","{Ontario|Canada|Orleans Ontario}",1990-06-03
"1897","Jason Missiaen","1990-01-01T00:00:00+02:00","1990-04-25","male","{Ontario|Chatham-Kent|Canada}",1990-04-25
"1898","Jason Wilson (ice hockey)","1990-01-01T00:00:00+02:00","1990-04-15","male","{Ontario|Canada|Richmond Hill Ontario}",1990-04-15
"1899","Edward Pasquale","1990-01-01T00:00:00+02:00","1990-11-20","","{Ontario|Toronto|Canada}",1990-11-20
"1900","Joe Colborne","1990-01-01T00:00:00+02:00","1990-01-30","male","{Alberta|Canada|Calgary}",1990-01-30
"1901","Josh Brittain","1990-01-01T00:00:00+02:00","1990-01-03","male","{Ontario|Milton Ontario|Canada}",1990-01-03
"1902","Josh Primeau","1990-01-01T00:00:00+02:00","1990-11-14","male","{Alberta|Canada|Calgary}",1990-11-14
"1903","Justin Dowling","1990-01-01T00:00:00+02:00","1990-10-01","","{Alberta|Canada|Cochrane Alberta}",1990-10-01
"1904","Justin Schultz","1990-01-01T00:00:00+02:00","1990-07-06","male","{British Columbia|Canada|Kelowna}",1990-07-06
"1905","Bailey Bram","1990-01-01T00:00:00+02:00","1990-09-05","female","{Manitoba|Ste. Anne Manitoba|Canada}",1990-09-05
"1906","Anthony Luciani","1990-01-01T00:00:00+02:00","1990-05-13","male","{Ontario|Canada|Maple Ontario}",1990-05-13
"1907","Anthony Nigro (ice hockey)","1990-01-01T00:00:00+02:00","1990-01-11","male","{Ontario|Canada|Vaughan}",1990-01-11
"1908","Olivier Dame-Malka","1990-01-01T00:00:00+02:00","1990-05-30","male","{Canada|Montreal|Quebec}",1990-05-30
"1909","Philip-Michael Devos","1990-01-01T00:00:00+02:00","1990-04-26","male","{Sorel-Tracy|Canada|Quebec}",1990-04-26
"1910","Philip Varone","1990-01-01T00:00:00+02:00","1990-12-04","male","{Ontario|Canada|Vaughan}",1990-12-04
"1911","Philippe Cornet","1990-01-01T00:00:00+02:00","1990-03-28","male","{Val-d'Or|Canada|Quebec}",1990-03-28
"1912","Alex Chiasson","1990-01-01T00:00:00+02:00","1990-10-01","male","{Canada|Montreal|Quebec}",1990-10-01
"1913","Alex Hutchings","1990-01-01T00:00:00+02:00","1990-11-07","male","{Ontario|Burlington Ontario|Canada}",1990-11-07
"1914","Alex Pietrangelo","1990-01-01T00:00:00+02:00","1990-01-18","male","{Ontario|Canada|King City Ontario}",1990-01-18
"1915","Rob Mignardi","1990-01-01T00:00:00+02:00","1990-06-28","male","{Ontario|Canada|Richmond Hill Ontario}",1990-06-28
"1916","T. J. Brodie","1990-01-01T00:00:00+02:00","1990-06-07","male","{Ontario|Chatham-Kent|Canada men's national ice hockey team|Canada}",1990-06-07
"1917","Tara Watchorn","1990-01-01T00:00:00+02:00","1990-05-30","female","{Ontario|Ajax Ontario|Canada|Newcastle Ontario}",1990-05-30
"1918","Teigan Zahn","1990-01-01T00:00:00+02:00","1990-01-04","male","{Saskatchewan|Regina Saskatchewan|Canada}",1990-01-04
"1919","Evan Bloodoff","1990-01-01T00:00:00+02:00","1990-11-21","male","{British Columbia|Canada|Castlegar British Columbia}",1990-11-21
"1920","Darcy Kuemper","1990-01-01T00:00:00+02:00","1990-05-05","male","{Saskatchewan|Saskatoon|Canada}",1990-05-05
"1921","Darren Archibald","1990-01-01T00:00:00+02:00","1990-02-09","male","{Ontario|Newmarket Ontario|Canada}",1990-02-09
"1922","Daultan Leveille","1990-01-01T00:00:00+02:00","1990-08-10","male","{Ontario|Canada|St. Catharines}",1990-08-10
"1923","David Savard","1990-01-01T00:00:00+02:00","1990-10-22","male","{Saint-Hyacinthe Quebec|Canada|Quebec}",1990-10-22
"1924","David Toews","1990-01-01T00:00:00+02:00","1990-06-07","male","{Manitoba|Winnipeg|Canada}",1990-06-07
"1925","Natalie Spooner","1990-01-01T00:00:00+02:00","1990-10-17","female","{Ontario|Scarborough Ontario|Canada}",1990-10-17
"1926","Brandon Burlon","1990-01-01T00:00:00+02:00","1990-03-05","male","{Ontario|Canada|Nobleton Ontario}",1990-03-05
"1927","Brandon Manning","1990-01-01T00:00:00+02:00","1990-06-04","","{British Columbia|Canada|Prince George British Columbia}",1990-06-04
"1928","Brandon McMillan","1990-01-01T00:00:00+02:00","1990-03-22","male","{British Columbia|Delta British Columbia|Canada}",1990-03-22
"1929","Brenden Dillon","1990-01-01T00:00:00+02:00","1990-11-13","","{British Columbia|Surrey British Columbia|Canada}",1990-11-13
"1930","Brent Raedeke","1990-01-01T00:00:00+02:00","1990-05-29","male","{Saskatchewan|Regina Saskatchewan|Canada}",1990-05-29
"1931","Wade Bergman","1990-01-01T00:00:00+02:00","1990-09-09","","{Alberta|Canada|Calgary}",1990-09-09
"1932","Jean-Sébastien Bérubé","1990-01-01T00:00:00+02:00","1990-07-20","male","{Canada|Matane|Quebec}",1990-07-20
"1933","Jimmy Sarjeant","1990-01-01T00:00:00+02:00","1990-06-03","","{Ontario|Aurora Ontario|Canada}",1990-06-03
"1934","Joël Champagne","1990-01-01T00:00:00+02:00","1990-01-24","male","{Châteauguay|Canada|Quebec}",1990-01-24
"1935","Andrew Randazzo","1990-01-01T00:00:00+02:00","1990-03-28","","{Hamilton Ontario|Ontario|Canada}",1990-03-28
"1936","Martin Jones (ice hockey)","1990-01-01T00:00:00+02:00","1990-01-10","","{British Columbia|Canada|North Vancouver (district municipality)}",1990-01-10
"1937","Mathew Bodie","1990-01-01T00:00:00+02:00","1990-03-07","male","{Manitoba|Rural Municipality of East St. Paul|Canada}",1990-03-07
"1938","Mathieu Brodeur","1990-01-01T00:00:00+02:00","1990-06-21","male","{Saint-Eustache Quebec|Canada|Quebec}",1990-06-21
"1939","Matt Fraser","1990-01-01T00:00:00+02:00","1990-05-20","male","{Alberta|Canada|Red Deer Alberta}",1990-05-20
"1940","Matt Hackett","1990-01-01T00:00:00+02:00","1990-03-07","male","{Ontario|London Ontario|Canada}",1990-03-07
"1941","Nathan Deck","1990-01-01T00:00:00+02:00","1990-03-26","male","{Saskatchewan|Canada|Sedley Saskatchewan}",1990-03-26
"1942","Nathan Moon","1990-01-01T00:00:00+02:00","1990-01-04","","{Ontario|Belleville Ontario|Canada}",1990-01-04
"1943","Nazem Kadri","1990-01-01T00:00:00+02:00","1990-10-06","male","{Ontario|London Ontario|Canada}",1990-10-06
"1944","Nick Crawford","1990-01-01T00:00:00+02:00","1990-02-23","male","{Ontario|Caledon Ontario|Canada}",1990-02-23
"1945","Nicolas Deschamps (ice hockey)","1990-01-01T00:00:00+02:00","1990-01-06","male","{LaSalle Quebec|Canada|Quebec|Delson Quebec}",1990-01-06
"1946","Hillary Pattenden","1990-01-01T00:00:00+02:00","1990-12-27","female","{British Columbia|Surrey British Columbia|Canada}",1990-12-27
"1947","Ian Schultz","1990-01-01T00:00:00+02:00","1990-02-04","male","{Alberta|Canada|Calgary}",1990-02-04
"1948","Chris Carrozzi","1990-01-01T00:00:00+02:00","1990-03-02","male","{Ontario|Nepean Ontario|Canada}",1990-03-02
"1949","Chris Doyle (ice hockey)","1990-01-01T00:00:00+02:00","1990-03-22","male","{Prince Edward Island|Canada|Charlottetown}",1990-03-22
"1950","Adam Comrie","1990-01-01T00:00:00+02:00","1990-07-31","male","{Ontario|Kanata Ontario|Canada}",1990-07-31
"1951","Adam Henrique","1990-01-01T00:00:00+02:00","1990-02-06","male","{Ontario|Brantford|Canada}",1990-02-06
"1952","Adrian Van de Mosselaer","1990-01-01T00:00:00+02:00","1990-08-19","","{British Columbia|Terrace British Columbia|Canada}",1990-08-19
"1953","Cameron Gaunce","1990-01-01T00:00:00+02:00","1990-03-19","male","{Ontario|Canada|Regional Municipality of Sudbury}",1990-03-19
"1954","Catherine White (ice hockey)","1990-01-01T00:00:00+02:00","1990-02-05","female","{Ontario|Brampton|Canada}",1990-02-05
"1955","Cody Kunyk","1990-01-01T00:00:00+02:00","1990-05-20","","{Alberta|Sherwood Park|Canada}",1990-05-20
"1956","Colby Robak","1990-01-01T00:00:00+02:00","1990-04-24","male","{Gilbert Plains Manitoba|Manitoba|Canada}",1990-04-24
"1957","Colten Hayes","1990-01-01T00:00:00+02:00","1990-01-31","","{British Columbia|Maple Ridge British Columbia|Canada}",1990-01-31
"1958","Colten Teubert","1990-01-01T00:00:00+02:00","1990-03-08","male","{British Columbia|Surrey British Columbia|White Rock British Columbia|Canada}",1990-03-08
"1959","Corban Knight","1990-01-01T00:00:00+02:00","1990-09-10","male","{British Columbia|Canada|Oliver British Columbia}",1990-09-10
"1960","Craig Cunningham","1990-01-01T00:00:00+02:00","1990-09-13","male","{British Columbia|Canada|Trail British Columbia}",1990-09-13
"1961","Dalton Prout","1990-01-01T00:00:00+02:00","1990-03-13","male","{Ontario|LaSalle Ontario|Canada}",1990-03-13
"1962","Danick Paquette","1990-01-01T00:00:00+02:00","1990-07-17","","{Canada|Montreal|Quebec}",1990-07-17
"1963","John Tavares (ice hockey)","1990-01-01T00:00:00+02:00","1990-09-20","male","{Ontario|Mississauga|Canada}",1990-09-20
"1964","Jonathan Hazen","1990-01-01T00:00:00+02:00","1990-06-18","male","{Val-Bélair Quebec City|Canada|Quebec}",1990-06-18
"1965","Jonathan Marchessault","1990-01-01T00:00:00+02:00","1990-12-27","male","{Cap-Rouge Quebec City|Canada|Quebec}",1990-12-27
"1966","Jordan Caron","1990-01-01T00:00:00+02:00","1990-11-02","male","{Canada|Quebec|Sayabec}",1990-11-02
"1967","Jordan Eberle","1990-01-01T00:00:00+02:00","1990-05-15","","{Saskatchewan|Regina Saskatchewan|Canada}",1990-05-15
"1968","Jordon Southorn","1990-01-01T00:00:00+02:00","1990-05-15","male","{Canada|Montreal|Quebec}",1990-05-15
"1969","Kelsey Tessier","1990-01-01T00:00:00+02:00","1990-01-16","","{Fredericton|New Brunswick|Canada}",1990-01-16
"1970","Kevin Connauton","1990-01-01T00:00:00+02:00","1990-02-23","male","{Alberta|Edmonton|Canada}",1990-02-23
"1971","Kevin Poulin","1990-01-01T00:00:00+02:00","1990-04-12","male","{Canada|Montreal|Quebec}",1990-04-12
"1972","Ethan Werek","1991-01-01T00:00:00+02:00","1991-06-07","male","{Ontario|Markham Ontario|Canada}",1991-06-07
"1973","Louis Leblanc","1991-01-01T00:00:00+02:00","1991-01-26","male","{Pointe-Claire|Canada|Quebec}",1991-01-26
"1974","Yanni Gourde","1991-01-01T00:00:00+02:00","1991-12-15","male","{Saint-Narcisse Quebec|Canada|Quebec}",1991-12-15
"1975","Zack Kassian","1991-01-01T00:00:00+02:00","1991-01-24","male","{Ontario|Windsor Ontario|Canada}",1991-01-24
"1976","Frederick Roy","1991-01-01T00:00:00+02:00","1991-02-26","male","{Canada|Montreal|Quebec}",1991-02-26
"1977","Garrett Mitchell","1991-01-01T00:00:00+02:00","1991-09-02","","{Saskatchewan|Regina Saskatchewan|Canada}",1991-09-02
"1978","Garrett Wilson","1991-01-01T00:00:00+02:00","1991-05-30","male","{Ontario|Springwater Ontario|Canada}",1991-05-30
"1979","Peter Holland (ice hockey)","1991-01-01T00:00:00+02:00","1991-01-14","male","{Ontario|Toronto|Caledon Ontario|Canada}",1991-01-14
"1980","Dennis Robertson (ice hockey)","1991-01-01T00:00:00+02:00","1991-05-24","male","{British Columbia|Fort St. John British Columbia|Canada}",1991-05-24
"1981","Ryan Button","1991-01-01T00:00:00+02:00","1991-03-26","male","{Alberta|Edmonton|Canada}",1991-03-26
"1982","Ryan Ellis","1991-01-01T00:00:00+02:00","1991-01-03","male","{Hamilton Ontario|Ontario|Canada|Flamborough Ontario}",1991-01-03
"1983","Ryan Kavanagh","1991-01-01T00:00:00+02:00","1991-02-12","","{Kirkland Quebec|Canada|Montreal|Quebec}",1991-02-12
"1984","Ryan Martindale","1991-01-01T00:00:00+02:00","1991-10-27","male","{Ontario|Brooklin Ontario|Canada}",1991-10-27
"1985","Ryan O'Reilly (ice hockey)","1991-01-01T00:00:00+02:00","1991-02-07","male","{Ontario|Clinton Ontario|Canada}",1991-02-07
"1986","Michael Latta","1991-01-01T00:00:00+02:00","1991-05-25","male","{Ontario|Wellesley Ontario|Canada}",1991-05-25
"1987","Mikael Tam","1991-01-01T00:00:00+02:00","1991-04-26","male","{Quebec City|Canada|Quebec}",1991-04-26
"1988","Trevor Parkes","1991-01-01T00:00:00+02:00","1991-05-13","","{Ontario|Fort Erie Ontario|Canada}",1991-05-13
"1989","Tyson Barrie","1991-01-01T00:00:00+02:00","1991-07-26","male","{British Columbia|Victoria British Columbia|Canada}",1991-07-26
"1990","Simon Després","1991-01-01T00:00:00+02:00","1991-07-27","male","{Canada|Laval Quebec|Quebec}",1991-07-27
"1991","Stefan Elliott","1991-01-01T00:00:00+02:00","1991-01-30","","{British Columbia|Vancouver|Canada}",1991-01-30
"1992","Stefanie McKeough","1991-01-01T00:00:00+02:00","1991-01-27","female","{Ontario|Carlsbad Springs Ontario|Canada}",1991-01-27
"1993","Kyle Clifford","1991-01-01T00:00:00+02:00","1991-01-13","male","{Ontario|Ayr Ontario|Canada}",1991-01-13
"1994","Landon Ferraro","1991-01-01T00:00:00+02:00","1991-08-08","","{British Columbia|Canada|Trail British Columbia}",1991-08-08
"1995","Laura Fortino","1991-01-01T00:00:00+02:00","1991-01-30","female","{Hamilton Ontario|Ontario|Canada}",1991-01-30
"1996","Marie-Philip Poulin","1991-01-01T00:00:00+02:00","1991-03-28","female","{Quebec City|Canada|Beauceville Quebec|Quebec}",1991-03-28
"1997","James Bettauer","1991-01-01T00:00:00+02:00","1991-03-19","","{Canada|Burnaby}",1991-03-19
"1998","Jamie Devane","1991-01-01T00:00:00+02:00","1991-02-20","male","{Ontario|Mississauga|Canada}",1991-02-20
"1999","Jared Cowen","1991-01-01T00:00:00+02:00","1991-01-25","male","{Saskatchewan|Saskatoon|Canada|Allan Saskatchewan}",1991-01-25
"2000","Jean-François Bérubé","1991-01-01T00:00:00+02:00","1991-07-13","male","{Repentigny Quebec|Canada|Quebec}",1991-07-13
"2001","Joey Hishon","1991-01-01T00:00:00+02:00","1991-10-20","","{Ontario|Canada|Stratford Ontario}",1991-10-20
"2002","Josh Manson","1991-01-01T00:00:00+02:00","1991-10-07","male","{Saskatchewan|Prince Albert Saskatchewan|Canada}",1991-10-07
"2003","Julian Melchiori","1991-01-01T00:00:00+02:00","1991-12-06","male","{Ontario|Canada|Richmond Hill Ontario}",1991-12-06
"2004","Justin Shugg","1991-01-01T00:00:00+02:00","1991-12-24","male","{Ontario|Niagara Falls Ontario|Canada}",1991-12-24
"2005","Olivier Roy (ice hockey)","1991-01-01T00:00:00+02:00","1991-07-12","","{Amqui|Canada|Quebec}",1991-07-12
"2006","Reilly Smith","1991-01-01T00:00:00+02:00","1991-04-01","male","{Ontario|Etobicoke|Canada}",1991-04-01
"2007","Philippe Lefebvre (ice hockey)","1991-01-01T00:00:00+02:00","1991-02-28","male","{Trois-Rivières|Canada|Quebec}",1991-02-28
"2008","Philippe Paradis","1991-01-01T00:00:00+02:00","1991-01-02","male","{Normandin Quebec|Canada|Quebec}",1991-01-02
"2009","Alexandre Grenier","1991-01-01T00:00:00+02:00","1991-09-05","male","{Canada|Laval Quebec|Quebec}",1991-09-05
"2010","Riley Boychuk","1991-01-01T00:00:00+02:00","1991-02-20","male","{British Columbia|Canada|Abbotsford British Columbia}",1991-02-20
"2011","Riley Sheahan","1991-01-01T00:00:00+02:00","1991-12-07","","{Ontario|Canada|St. Catharines}",1991-12-07
"2012","Rob Flick","1991-01-01T00:00:00+02:00","1991-03-28","male","{Ontario|London Ontario|Canada}",1991-03-28
"2013","Taylor Beck (ice hockey)","1991-01-01T00:00:00+02:00","1991-05-13","","{Ontario|Niagara Falls Ontario|Canada}",1991-05-13
"2014","Taylor Doherty","1991-01-01T00:00:00+02:00","1991-03-02","male","{Ontario|Cambridge Ontario|Canada}",1991-03-02
"2015","Taylor Hall","1991-01-01T00:00:00+02:00","1991-11-14","male","{Alberta|Canada|Calgary}",1991-11-14
"2016","Evander Kane","1991-01-01T00:00:00+02:00","1991-08-02","","{British Columbia|Canada men's national junior ice hockey team|Vancouver|Canada}",1991-08-02
"2017","Daniel Maggio","1991-01-01T00:00:00+02:00","1991-03-04","male","{Ontario|Windsor Ontario|Canada}",1991-03-04
"2018","Danny Biega","1991-01-01T00:00:00+02:00","1991-09-29","male","{Canada|Montreal|Quebec}",1991-09-29
"2019","David Gilbert (ice hockey)","1991-01-01T00:00:00+02:00","1991-02-09","male","{Châteauguay|Canada|Quebec}",1991-02-09
"2020","Gleason Fournier","1991-01-01T00:00:00+02:00","1991-09-08","","{Rimouski|Canada|Quebec}",1991-09-08
"2021","Ben Chiarot","1991-01-01T00:00:00+02:00","1991-05-09","male","{Hamilton Ontario|Ontario|Canada}",1991-05-09
"2022","Ben Wilson (ice hockey)","1991-01-01T00:00:00+02:00","1991-03-26","male","{Alberta|Canada|Calgary}",1991-03-26
"2023","Brandon Davidson (ice hockey)","1991-01-01T00:00:00+02:00","1991-08-21","male","{Alberta|Lethbridge|Canada}",1991-08-21
"2024","Brandon Pirri","1991-01-01T00:00:00+02:00","1991-04-10","male","{Ontario|Toronto|Canada}",1991-04-10
"2025","Brayden McNabb","1991-01-01T00:00:00+02:00","1991-01-21","male","{Saskatchewan|Canada|Davidson Saskatchewan}",1991-01-21
"2026","Brayden Schenn","1991-01-01T00:00:00+02:00","1991-08-22","male","{Saskatchewan|Saskatoon|Canada}",1991-08-22
"2027","Brendan Shinnimin","1991-01-01T00:00:00+02:00","1991-01-07","male","{Manitoba|Rural Municipality of East St. Paul|Canada}",1991-01-07
"2028","Brett Flemming","1991-01-01T00:00:00+02:00","1991-02-26","male","{Saskatchewan|Regina Saskatchewan|Canada}",1991-02-26
"2029","Brett Ponich","1991-01-01T00:00:00+02:00","1991-02-22","male","{Alberta|Edmonton|Canada}",1991-02-22
"2030","Brianne Jenner","1991-01-01T00:00:00+02:00","1991-05-04","female","{Ontario|Oakville Ontario|Canada}",1991-05-04
"2031","Bryce Van Brabant","1991-01-01T00:00:00+02:00","1991-11-12","male","{Alberta|Morinville|Canada}",1991-11-12
"2032","Byron Froese","1991-01-01T00:00:00+02:00","1991-03-12","male","{Manitoba|Canada|Winkler Manitoba}",1991-03-12
"2033","Calvin de Haan","1991-01-01T00:00:00+02:00","1991-05-09","male","{Canada men's national junior ice hockey team|Carp Ontario}",1991-05-09
"2034","Jesse Blacker","1991-01-01T00:00:00+02:00","1991-04-19","","{Ontario|Toronto|Canada}",1991-04-19
"2035","Jessica Wong","1991-01-01T00:00:00+02:00","1991-03-29","female","{Nova Scotia|Sydney Nova Scotia|Canada}",1991-03-29
"2036","Andrew Agozzino","1991-01-01T00:00:00+02:00","1991-01-03","","{Ontario|Canada|Kleinburg}",1991-01-03
"2037","Andrew Calof","1991-01-01T00:00:00+02:00","1991-05-09","male","{Ontario|Ottawa|Canada}",1991-05-09
"2038","Andrew Shaw (ice hockey)","1991-01-01T00:00:00+02:00","1991-07-20","male","{Ontario|Belleville Ontario|Canada}",1991-07-20
"2039","Andy Andreoff","1991-01-01T00:00:00+02:00","1991-05-17","male","{Ontario|Canada|Pickering Ontario}",1991-05-17
"2040","Linden Vey","1991-01-01T00:00:00+02:00","1991-07-17","male","{Saskatchewan|Wakaw Saskatchewan|Canada}",1991-07-17
"2041","Louis-Marc Aubry","1991-01-01T00:00:00+02:00","1991-11-11","male","{Trois-Rivières|Canada|Quebec}",1991-11-11
"2042","Mathieu Corbeil-Thériault","1991-01-01T00:00:00+02:00","1991-09-27","male","{Canada|Montreal|Quebec}",1991-09-27
"2043","Matt Bailey","1991-01-01T00:00:00+02:00","1991-04-05","male","{Manitoba|Oakbank Manitoba|Canada}",1991-04-05
"2044","Matt Duchene","1991-01-01T00:00:00+02:00","1991-01-16","male","{Ontario|Canada|Dysart et al Ontario}",1991-01-16
"2045","Nathan Lieuwen","1991-01-01T00:00:00+02:00","1991-08-08","male","{British Columbia|Canada|Abbotsford British Columbia}",1991-08-08
"2046","Nicolas Deslauriers","1991-01-01T00:00:00+02:00","1991-02-22","male","{LaSalle Quebec|Canada|Quebec}",1991-02-22
"2047","Hubert Labrie","1991-01-01T00:00:00+02:00","1991-07-12","male","{Victoriaville|Canada|Quebec}",1991-07-12
"2048","Sacha Guimond","1991-01-01T00:00:00+02:00","1991-03-28","male","{Canada|Ville-Marie Quebec|Quebec}",1991-03-28
"2049","Scott Glennie","1991-01-01T00:00:00+02:00","1991-02-22","male","{Manitoba|Winnipeg|Canada}",1991-02-22
"2050","Scott Stajcer","1991-01-01T00:00:00+02:00","1991-06-14","male","{Ontario|Cambridge Ontario|Canada}",1991-06-14
"2051","Scott Valentine (ice hockey)","1991-01-01T00:00:00+02:00","1991-05-02","male","{Ontario|Metcalfe Ontario|Canada}",1991-05-02
