"","name","birthYear","birthDate","gender","birthplace","dates"
"1255","Brent Hughes (ice hockey born 1966)","1966-01-01T00:00:00+02:00","1966-04-05","male","{British Columbia|New Westminster|Canada}",1966-04-05
"1256","Brent Severyn","1966-01-01T00:00:00+02:00","1966-02-22","","{Alberta|Vegreville|Canada}",1966-02-22
"1257","Brett MacDonald","1966-01-01T00:00:00+02:00","1966-01-05","","{Ontario|Chatham-Kent|Canada}",1966-01-05
"1258","Brian Benning","1966-01-01T00:00:00+02:00","1966-06-10","","{Alberta|Edmonton|Canada}",1966-06-10
"1259","Brian Dobbin","1966-01-01T00:00:00+02:00","1966-08-18","male","{Ontario|Canada|Petrolia Ontario}",1966-08-18
"1260","Brian Wilks","1966-01-01T00:00:00+02:00","1966-02-27","male","{Ontario|Toronto|Canada}",1966-02-27
"1261","Bruce Hoffort","1966-01-01T00:00:00+02:00","1966-07-30","","{Saskatchewan|North Battleford|Canada}",1966-07-30
"1262","Bruce Racine","1966-01-01T00:00:00+02:00","1966-08-09","","{Ontario|Cornwall Ontario|Canada}",1966-08-09
"1263","Bruno Zarrillo","1966-01-01T00:00:00+02:00","1966-09-05","","{Manitoba|Winnipeg|Canada}",1966-09-05
"1264","Vezio Sacratini","1966-01-01T00:00:00+02:00","1966-09-12","","{Canada|Montreal|Quebec}",1966-09-12
"1265","Vincent Riendeau","1966-01-01T00:00:00+02:00","1966-04-20","","{Saint-Hyacinthe Quebec|Canada|Quebec}",1966-04-20
"1266","Jeff Brown (ice hockey b. 1966)","1966-01-01T00:00:00+02:00","1966-04-30","male","{Ontario|Ottawa|Canada}",1966-04-30
"1267","Jeff Chychrun","1966-01-01T00:00:00+02:00","1966-05-03","","{LaSalle Quebec|Canada|Quebec}",1966-05-03
"1268","Jeff Reese","1966-01-01T00:00:00+02:00","1966-03-24","male","{Ontario|Brantford|Canada}",1966-03-24
"1269","Jim Agnew","1966-01-01T00:00:00+02:00","1966-03-21","male","{Manitoba|Canada|Deloraine Manitoba}",1966-03-21
"1270","Jim Sandlak","1966-01-01T00:00:00+02:00","1966-12-12","","{Ontario|Kitchener Ontario|Canada}",1966-12-12
"1271","Nick Kypreos","1966-01-01T00:00:00+02:00","1966-06-04","male","{Ontario|Toronto|Canada}",1966-06-04
"1272","Chris Clifford","1966-01-01T00:00:00+02:00","1966-05-26","male","{Ontario|Canada|Kingston Ontario}",1966-05-26
"1273","Scott Mellanby","1966-01-01T00:00:00+02:00","1966-06-11","male","{Canada|Montreal|Quebec}",1966-06-11
"1274","Wendel Clark","1966-01-01T00:00:00+02:00","1966-10-25","male","{Saskatchewan|Canada|Kelvington No. 366 Saskatchewan}",1966-10-25
"1275","Craig Billington","1966-01-01T00:00:00+02:00","1966-09-11","male","{Ontario|London Ontario|Canada}",1966-09-11
"1276","Dale Kushner","1966-01-01T00:00:00+02:00","1966-06-13","male","{British Columbia|Terrace British Columbia|Canada}",1966-06-13
"1277","Dan Gratton","1966-01-01T00:00:00+02:00","1966-12-07","male","{Ontario|Brantford|Canada}",1966-12-07
"1278","Dana Murzyn","1966-01-01T00:00:00+02:00","1966-12-09","male","{Alberta|Canada|Calgary}",1966-12-09
"1279","Daniel Berthiaume","1966-01-01T00:00:00+02:00","1966-01-26","","{Canada|Longueuil|Quebec}",1966-01-26
"1280","John Stevens (ice hockey)","1966-01-01T00:00:00+02:00","1966-05-04","male","{New Brunswick|Campbellton New Brunswick|Canada}",1966-05-04
"1281","José Charbonneau","1966-01-01T00:00:00+02:00","1966-11-21","","{Canada|Quebec|Ferme-Neuve Quebec}",1966-11-21
"1282","Kelly Buchberger","1966-01-01T00:00:00+02:00","1966-12-02","","{Saskatchewan|Canada|Langenburg Saskatchewan}",1966-12-02
"1283","Ken Baumgartner","1966-01-01T00:00:00+02:00","1966-03-11","","{Manitoba|Flin Flon|Canada}",1966-03-11
"1284","Ken Hodge Jr.","1966-01-01T00:00:00+02:00","1966-04-13","male","{Ontario|Windsor Ontario|Canada}",1966-04-13
"1285","Ken Sabourin","1966-01-01T00:00:00+02:00","1966-04-28","male","{Ontario|Scarborough Ontario|Canada}",1966-04-28
"1286","Kevin MacDonald (ice hockey)","1966-01-01T00:00:00+02:00","1966-02-24","male","{Ontario|Prescott Ontario|Canada}",1966-02-24
"1287","Tim Armstrong (ice hockey)","1967-01-01T00:00:00+02:00","1967-05-12","male","{Ontario|Toronto|Canada}",1967-05-12
"1288","Todd Brost","1967-01-01T00:00:00+02:00","1967-09-23","male","{Alberta|Canada|Calgary}",1967-09-23
"1289","Todd McLellan","1967-01-01T00:00:00+02:00","1967-10-03","","{Saskatchewan|Canada|Melville Saskatchewan}",1967-10-03
"1290","Gord Murphy","1967-01-01T00:00:00+02:00","1967-03-23","","{Ontario|Canada|Willowdale Toronto}",1967-03-23
"1291","Greg Parks","1967-01-01T00:00:00+02:00","1967-03-25","male","{Alberta|Edmonton|Canada}",1967-03-25
"1292","Guy Gadowsky","1967-01-01T00:00:00+02:00","1967-08-10","","{Alberta|Edmonton|Canada}",1967-08-10
"1293","Guy Larose","1967-01-01T00:00:00+02:00","1967-08-31","male","{Hull Quebec|Canada|Quebec}",1967-08-31
"1294","Yvon Corriveau","1967-01-01T00:00:00+02:00","1967-02-08","male","{Ontario|Welland|Canada}",1967-02-08
"1295","Garry Valk","1967-01-01T00:00:00+02:00","1967-11-27","male","{Alberta|Edmonton|Canada}",1967-11-27
"1296","Gary Shuchuk","1967-01-01T00:00:00+02:00","1967-02-17","","{Alberta|Edmonton|Canada}",1967-02-17
"1297","Patrice Lefebvre","1967-01-01T00:00:00+02:00","1967-06-28","","{Canada|Montreal|Quebec}",1967-06-28
"1298","Paul Beraldo","1967-01-01T00:00:00+02:00","1967-10-05","male","{Hamilton Ontario|Ontario|Canada}",1967-10-05
"1299","Denis Larocque","1967-01-01T00:00:00+02:00","1967-10-05","","{Ontario|Canada|Hawkesbury Ontario}",1967-10-05
"1300","Derek King","1967-01-01T00:00:00+02:00","1967-02-11","male","{Hamilton Ontario|Ontario|Canada}",1967-02-11
"1301","Derek Mayer","1967-01-01T00:00:00+02:00","1967-05-21","male","{British Columbia|Canada|Rossland British Columbia}",1967-05-21
"1302","Dominic Lavoie","1967-01-01T00:00:00+02:00","1967-11-21","male","{Canada|Montreal|Quebec}",1967-11-21
"1303","Don Gibson (ice hockey)","1967-01-01T00:00:00+02:00","1967-12-29","male","{Manitoba|Canada|Deloraine Manitoba}",1967-12-29
"1304","Doug Dadswell","1967-01-01T00:00:00+02:00","1967-02-07","","{Ontario|Scarborough Ontario|Canada}",1967-02-07
"1305","Rod Dallman","1967-01-01T00:00:00+02:00","1967-01-26","","{British Columbia|Canada|Quesnel British Columbia}",1967-01-26
"1306","Ron Shudra","1967-01-01T00:00:00+02:00","1967-11-28","male","{Manitoba|Winnipeg|Canada}",1967-11-28
"1307","Ron Tugnutt","1967-01-01T00:00:00+02:00","1967-10-22","male","{Ontario|Scarborough Ontario|Canada}",1967-10-22
"1308","Ronnie Stern","1967-01-01T00:00:00+02:00","1967-01-11","","{Canada|Quebec|Sainte-Agathe-des-Monts}",1967-01-11
"1309","Mike Berger","1967-01-01T00:00:00+02:00","1967-06-02","male","{Alberta|Edmonton|Canada}",1967-06-02
"1310","Mike Eastwood","1967-01-01T00:00:00+02:00","1967-07-01","","{Ontario|Ottawa|Canada}",1967-07-01
"1311","Mike Hudson","1967-01-01T00:00:00+02:00","1967-02-06","","{Ontario|Guelph|Canada}",1967-02-06
"1312","Mike Keane","1967-01-01T00:00:00+02:00","1967-05-29","male","{Manitoba|Winnipeg|Canada}",1967-05-29
"1313","Mike MacWilliam","1967-01-01T00:00:00+02:00","1967-02-14","","{British Columbia|Canada|Burnaby}",1967-02-14
"1314","Mike O'Neill (ice hockey)","1967-01-01T00:00:00+02:00","1967-11-03","","{LaSalle Quebec|Canada|Quebec}",1967-11-03
"1315","Tony Horacek","1967-01-01T00:00:00+02:00","1967-02-03","","{British Columbia|Vancouver|Canada}",1967-02-03
"1316","Trent Kaese","1967-01-01T00:00:00+02:00","1967-09-09","male","{British Columbia|Nanaimo|Canada}",1967-09-09
"1317","Trevor Jobe","1967-01-01T00:00:00+02:00","1967-05-14","","{Manitoba|Brandon Manitoba|Canada}",1967-05-14
"1318","Troy Gamble","1967-01-01T00:00:00+02:00","1967-04-07","","{Nova Scotia|New Glasgow Nova Scotia|Canada}",1967-04-07
"1319","Shaun Van Allen","1967-01-01T00:00:00+02:00","1967-08-29","male","{Alberta|Canada|Calgary}",1967-08-29
"1320","Stéphane Brochu","1967-01-01T00:00:00+02:00","1967-08-15","male","{Canada|Sherbrooke|Quebec}",1967-08-15
"1321","Stéphane Roy (ice hockey b. 1967)","1967-01-01T00:00:00+02:00","1967-06-29","","{Quebec City|Canada|Quebec}",1967-06-29
"1322","Steve Chiasson","1967-01-01T00:00:00+02:00","1967-04-14","","{Ontario|Barrie|Canada}",1967-04-14
"1323","Steve McKichan","1967-01-01T00:00:00+02:00","1967-05-29","male","{Ontario|Canada|Strathroy-Caradoc}",1967-05-29
"1324","Lee Giffin","1967-01-01T00:00:00+02:00","1967-04-01","male","{Ontario|Chatham-Kent|Canada}",1967-04-01
"1325","Marc Potvin","1967-01-01T00:00:00+02:00","1967-01-29","male","{Ontario|Ottawa|Canada}",1967-01-29
"1326","Marc Saumier","1967-01-01T00:00:00+02:00","1967-04-18","male","{Hull Quebec|Canada|Quebec}",1967-04-18
"1327","Mario Brunetta","1967-01-01T00:00:00+02:00","1967-01-25","","{Quebec City|Canada|Quebec}",1967-01-25
"1328","Mark Vermette","1967-01-01T00:00:00+02:00","1967-10-03","male","{Ontario|Red Lake Ontario|Canada}",1967-10-03
"1329","Jamie Huscroft","1967-01-01T00:00:00+02:00","1967-01-09","","{British Columbia|Canada|Creston British Columbia}",1967-01-09
"1330","Jean-François Nault","1967-01-01T00:00:00+02:00","1967-12-05","","{Plessisville Quebec|Canada|Quebec}",1967-12-05
"1331","Joe Murphy (ice hockey)","1967-01-01T00:00:00+02:00","1967-10-16","male","{Ontario|London Ontario|Canada}",1967-10-16
"1332","John Ferguson Jr.","1967-01-01T00:00:00+02:00","1967-07-07","male","{Canada|Montreal|Quebec}",1967-07-07
"1333","Barry McKinlay","1967-01-01T00:00:00+02:00","1967-08-08","male","{Alberta|Edmonton|Canada}",1967-08-08
"1334","Barry Nieckar","1967-01-01T00:00:00+02:00","1967-12-16","male","{Saskatchewan|Canada|Rama Saskatchewan}",1967-12-16
"1335","Pat Elynuik","1967-01-01T00:00:00+02:00","1967-10-30","male","{Saskatchewan|Canada|Foam Lake}",1967-10-30
"1336","Randy McKay","1967-01-01T00:00:00+02:00","1967-01-25","male","{Canada|Montreal|Quebec}",1967-01-25
"1337","Alain Côté (ice hockey b. 1967)","1967-01-01T00:00:00+02:00","1967-04-14","","{Canada|Quebec|Montmagny Quebec}",1967-04-14
"1338","Rob Cowie","1967-01-01T00:00:00+02:00","1967-11-03","male","{Ontario|Canada|Willowdale Toronto}",1967-11-03
"1339","Sylvain Lefebvre","1967-01-01T00:00:00+02:00","1967-10-14","male","{Canada|Richmond Quebec|Quebec}",1967-10-14
"1340","Daniel Shank","1967-01-01T00:00:00+02:00","1967-05-12","","{Canada|Montreal|Quebec}",1967-05-12
"1341","Dave Gagnon","1967-01-01T00:00:00+02:00","1967-10-31","","{Ontario|Windsor Ontario|Canada}",1967-10-31
"1342","Dave Manson","1967-01-01T00:00:00+02:00","1967-01-27","male","{Saskatchewan|Prince Albert Saskatchewan|Canada}",1967-01-27
"1343","Dave Marcinyshyn","1967-01-01T00:00:00+02:00","1967-02-04","male","{Alberta|Edmonton|Canada}",1967-02-04
"1344","Dave McLlwain","1967-01-01T00:00:00+02:00","1967-06-09","","{Ontario|Seaforth Ontario|Canada}",1967-06-09
"1345","Dave Moylan","1967-01-01T00:00:00+02:00","1967-08-13","male","{Ontario|Tillsonburg|Canada}",1967-08-13
"1346","David Baseggio","1967-01-01T00:00:00+02:00","1967-10-28","male","{Ontario|Niagara Falls Ontario|Canada}",1967-10-28
"1347","David Latta (ice hockey)","1967-01-01T00:00:00+02:00","1967-01-03","male","{Ontario|Canada|Thunder Bay}",1967-01-03
"1348","Glen Seabrooke","1967-01-01T00:00:00+02:00","1967-09-11","","{Ontario|Canada|Peterborough Ontario}",1967-09-11
"1349","Glenn Mulvenna","1967-01-01T00:00:00+02:00","1967-02-18","","{Alberta|Canada|Calgary}",1967-02-18
"1350","Murray Baron","1967-01-01T00:00:00+02:00","1967-06-01","","{British Columbia|Canada|Prince George British Columbia}",1967-06-01
"1351","Murray McIntosh","1967-01-01T00:00:00+02:00","1967-11-17","male","{Alberta|Canada|Calgary}",1967-11-17
"1352","Myles O'Connor","1967-01-01T00:00:00+02:00","1967-04-02","","{Alberta|Canada|Calgary}",1967-04-02
"1353","Bill Berg (ice hockey)","1967-01-01T00:00:00+02:00","1967-10-21","","{Ontario|Canada|St. Catharines}",1967-10-21
"1354","Bill Houlder","1967-01-01T00:00:00+02:00","1967-03-11","male","{Ontario|Canada|Thunder Bay}",1967-03-11
"1355","Bill Huard","1967-01-01T00:00:00+02:00","1967-06-24","","{Ontario|Welland|Canada}",1967-06-24
"1356","Brad Aitken","1967-01-01T00:00:00+02:00","1967-10-30","","Canada",1967-10-30
"1357","Brad Dalgarno","1967-01-01T00:00:00+02:00","1967-08-11","male","{British Columbia|Vancouver|Canada}",1967-08-11
"1358","Brent Fedyk","1967-01-01T00:00:00+02:00","1967-03-08","male","{Saskatchewan|Yorkton|Canada}",1967-03-08
"1359","Brent Gilchrist","1967-01-01T00:00:00+02:00","1967-04-03","male","{Saskatchewan|Moose Jaw|Canada}",1967-04-03
"1360","Bruce Major","1967-01-01T00:00:00+02:00","1967-01-03","","{British Columbia|Vernon British Columbia|Canada}",1967-01-03
"1361","Vincent Damphousse","1967-01-01T00:00:00+02:00","1967-12-17","male","{Canada|Montreal|Quebec}",1967-12-17
"1362","Jeff Finley","1967-01-01T00:00:00+02:00","1967-04-14","","{Alberta|Edmonton|Canada}",1967-04-14
"1363","Jeff Sharples","1967-01-01T00:00:00+02:00","1967-07-28","male","{British Columbia|Terrace British Columbia|Canada}",1967-07-28
"1364","Jim Ennis","1967-01-01T00:00:00+02:00","1967-07-10","male","{Alberta|Sherwood Park|Canada}",1967-07-10
"1365","Jocelyn Lemieux","1967-01-01T00:00:00+02:00","1967-11-18","","{Canada|Mont-Laurier|Quebec}",1967-11-18
"1366","Andria Hunter","1967-01-01T00:00:00+02:00","1967-12-22","female","{Ontario|Canada|Peterborough Ontario}",1967-12-22
"1367","Len Soccio","1967-01-01T00:00:00+02:00","1967-05-28","male","{Ontario|Canada|St. Catharines}",1967-05-28
"1368","Frank Breault","1967-01-01T00:00:00+02:00","1967-05-11","","{Canada|Acton Vale Quebec|Quebec}",1967-05-11
"1369","Marty Yewchuk","1967-01-01T00:00:00+02:00","1967-11-16","male","{Alberta|Canada|Calgary}",1967-11-16
"1370","Neil Eisenhut","1967-01-01T00:00:00+02:00","1967-02-09","male","{British Columbia|Osoyoos|Canada}",1967-02-09
"1371","Neil Wilkinson (ice hockey)","1967-01-01T00:00:00+02:00","1967-08-15","male","{Manitoba|Canada|Selkirk Manitoba}",1967-08-15
"1372","Nelson Emerson","1967-01-01T00:00:00+02:00","1967-08-17","","{Hamilton Ontario|Ontario|Canada}",1967-08-17
"1373","Nick Vitucci","1967-01-01T00:00:00+02:00","1967-06-16","male","{Ontario|Welland|Canada}",1967-06-16
"1374","Ian Herbers","1967-01-01T00:00:00+02:00","1967-07-18","male","{Alberta|Jasper Alberta|Canada}",1967-07-18
"1375","Chris Lindberg","1967-01-01T00:00:00+02:00","1967-04-16","male","{Ontario|Canada|Fort Frances}",1967-04-16
"1376","Chuck Fletcher","1967-01-01T00:00:00+02:00","1967-04-29","male","{Canada|Montreal|Quebec}",1967-04-29
"1377","Scott King (ice hockey b. 1967)","1967-01-01T00:00:00+02:00","1967-06-25","male","{Ontario|Canada|Thunder Bay}",1967-06-25
"1378","Scott McCrory","1967-01-01T00:00:00+02:00","1967-02-27","male","{Ontario|Canada|Greater Sudbury}",1967-02-27
"1379","Scott Metcalfe","1967-01-01T00:00:00+02:00","1967-01-06","","{Ontario|Toronto|Canada}",1967-01-06
"1380","Sean Burke","1967-01-01T00:00:00+02:00","1967-01-29","","{Ontario|Windsor Ontario|Canada}",1967-01-29
"1381","Warren Rychel","1967-01-01T00:00:00+02:00","1967-05-12","male","{Ontario|Canada|Strathroy-Caradoc}",1967-05-12
"1382","Craig Duncanson","1967-01-01T00:00:00+02:00","1967-03-17","male","{Ontario|Canada|Greater Sudbury}",1967-03-17
"1383","Craig Simpson","1967-01-01T00:00:00+02:00","1967-02-15","male","{Ontario|London Ontario|Canada}",1967-02-15
"1384","Curtis Hunt","1967-01-01T00:00:00+02:00","1967-01-28","","{Saskatchewan|North Battleford|Canada}",1967-01-28
"1385","Curtis Joseph","1967-01-01T00:00:00+02:00","1967-04-29","male","{Ontario|Keswick Ontario|Canada|Richmond Hill Ontario}",1967-04-29
"1386","Jon Cooper (ice hockey)","1967-01-01T00:00:00+02:00","1967-08-23","","{British Columbia|Canada|Prince George British Columbia}",1967-08-23
"1387","Kay Whitmore","1967-01-01T00:00:00+02:00","1967-04-10","","{Ontario|Canada|Greater Sudbury}",1967-04-10
"1388","Keith Gretzky","1967-01-01T00:00:00+02:00","1967-02-16","male","{Ontario|Brantford|Canada}",1967-02-16
"1389","Kelly Chase","1967-01-01T00:00:00+02:00","1967-10-25","male","{Saskatchewan|Canada|Porcupine Plain Saskatchewan}",1967-10-25
"1390","Ken Priestlay","1967-01-01T00:00:00+02:00","1967-08-24","male","{British Columbia|Vancouver|Canada}",1967-08-24
"1391","Kim Issel","1967-01-01T00:00:00+02:00","1967-09-25","male","{Saskatchewan|Regina Saskatchewan|Canada}",1967-09-25
"1392","Terry Yake","1968-01-01T00:00:00+02:00","1968-10-22","","{British Columbia|New Westminster|Canada}",1968-10-22
"1393","Theoren Fleury","1968-01-01T00:00:00+02:00","1968-06-29","male","{Saskatchewan|Canada|Oxbow Saskatchewan}",1968-06-29
"1394","Tim Cheveldae","1968-01-01T00:00:00+02:00","1968-02-15","male","{Saskatchewan|Canada|Melville Saskatchewan}",1968-02-15
"1395","Tim Leveque","1968-01-01T00:00:00+02:00","1968-06-13","male","{Ontario|Ottawa|Canada}",1968-06-13
"1396","Lyle Odelein","1968-01-01T00:00:00+02:00","1968-07-21","male","{Canada|Quill Lake Saskatchewan}",1968-07-21
"1397","Greg Hawgood","1968-01-01T00:00:00+02:00","1968-08-10","","{Alberta|Edmonton|Canada}",1968-08-10
"1398","Zarley Zalapski","1968-01-01T00:00:00+02:00","1968-04-22","","{Alberta|Edmonton|Canada}",1968-04-22
"1399","Garth Joy","1968-01-01T00:00:00+02:00","1968-08-03","male","{Ontario|Kirkland Lake|Canada}",1968-08-03
"1400","Peter DeBoer","1968-01-01T00:00:00+02:00","1968-06-13","male","{Ontario|Windsor Ontario|Canada|Dunnville Ontario}",1968-06-13
"1401","Peter Fiorentino","1968-01-01T00:00:00+02:00","1968-12-22","","{Ontario|Niagara Falls Ontario|Canada}",1968-12-22
"1402","Derek Linnell","1968-01-01T00:00:00+02:00","1968-11-15","male","{Alberta|Canada|Calgary}",1968-11-15
"1403","Dixon Ward","1968-01-01T00:00:00+02:00","1968-09-23","male","{Alberta|Canada|Leduc Alberta}",1968-09-23
"1404","Don Burke (ice hockey)","1968-01-01T00:00:00+02:00","1968-01-25","","{British Columbia|Penticton|Canada}",1968-01-25
"1405","Doug Honegger","1968-01-01T00:00:00+02:00","1968-02-24","","{Canada|Montreal|Quebec}",1968-02-24
"1406","Doug Lawrence (ice hockey)","1968-01-01T00:00:00+02:00","1968-04-11","male","{British Columbia|Richmond British Columbia|Canada}",1968-04-11
"1407","Mike Casselman","1968-01-01T00:00:00+02:00","1968-08-23","male","{Ontario|South Dundas Ontario|Canada}",1968-08-23
"1408","Mike Rosati","1968-01-01T00:00:00+02:00","1968-01-07","","{Ontario|Toronto|Canada}",1968-01-07
"1409","Tommy Plommer","1968-01-01T00:00:00+02:00","1968-08-26","male","{Ontario|London Ontario|Canada}",1968-08-26
"1410","Tony Twist","1968-01-01T00:00:00+02:00","1968-05-09","male","{Alberta|Sherwood Park|Canada}",1968-05-09
"1411","Tracey Katelnikoff","1968-01-01T00:00:00+02:00","1968-07-17","","{Alberta|Canada|Calgary}",1968-07-17
"1412","Troy Crowder","1968-01-01T00:00:00+02:00","1968-05-03","male","{Ontario|Canada|Greater Sudbury}",1968-05-03
"1413","Tyler Larter","1968-01-01T00:00:00+02:00","1968-03-12","male","{Prince Edward Island|Canada|Charlottetown}",1968-03-12
"1414","Sean Williams (ice hockey)","1968-01-01T00:00:00+02:00","1968-01-28","male","{Ontario|Oshawa|Canada}",1968-01-28
"1415","Shawn Anderson","1968-01-01T00:00:00+02:00","1968-02-07","","{Canada|Montreal|Quebec}",1968-02-07
"1416","Shawn Heaphy","1968-01-01T00:00:00+02:00","1968-11-27","","{Ontario|Canada|Greater Sudbury}",1968-11-27
"1417","Stéphan Lebeau","1968-01-01T00:00:00+02:00","1968-02-28","male","{Canada|Saint-Jérôme Quebec|Quebec}",1968-02-28
"1418","Stéphane Beauregard","1968-01-01T00:00:00+02:00","1968-01-10","","{Canada|Quebec|Cowansville}",1968-01-10
"1419","Stéphane Quintal","1968-01-01T00:00:00+02:00","1968-10-22","male","{Boucherville|Canada|Quebec}",1968-10-22
"1420","Kirk Tomlinson","1968-01-01T00:00:00+02:00","1968-05-02","male","{Ontario|Toronto|Canada}",1968-05-02
"1421","Marc Laforge","1968-01-01T00:00:00+02:00","1968-01-03","male","{Ontario|Canada|Greater Sudbury}",1968-01-03
"1422","Marc Laniel","1968-01-01T00:00:00+02:00","1968-01-16","male","{Ontario|Oshawa|Canada}",1968-01-16
"1423","Mark Freer","1968-01-01T00:00:00+02:00","1968-07-14","male","{Ontario|Toronto|Canada}",1968-07-14
"1424","Mark Janssens","1968-01-01T00:00:00+02:00","1968-05-19","male","{British Columbia|Surrey British Columbia|Canada}",1968-05-19
"1425","Mark Pederson","1968-01-01T00:00:00+02:00","1968-01-14","male","{Saskatchewan|Canada|Prelate Saskatchewan}",1968-01-14
"1426","Mark Recchi","1968-01-01T00:00:00+02:00","1968-02-01","male","{British Columbia|Kamloops|Canada}",1968-02-01
"1427","Jean-Claude Bergeron","1968-01-01T00:00:00+02:00","1968-10-14","male","{Baie-Comeau|Canada|Quebec}",1968-10-14
"1428","Ed Courtenay","1968-01-01T00:00:00+02:00","1968-02-02","","{Verdun Quebec|Canada|Quebec}",1968-02-02
